Id,Claim_Verification,Engagement_Score,Label,Type
CMT_2523,-2,0,CMT_2523,Comment
CMT_2524,1,1,CMT_2524,Comment
CMT_2525,-3,244,CMT_2525,Comment
CMT_2526,-2,0,CMT_2526,Comment
CMT_2527,-2,0,CMT_2527,Comment
CMT_2528,0,0,CMT_2528,Comment
CMT_2529,-2,0,CMT_2529,Comment
CMT_2530,0,0,CMT_2530,Comment
CMT_2531,1,0,CMT_2531,Comment
CMT_2531,1,1,CMT_2531,Comment
CMT_2532,-2,0,CMT_2532,Comment
CMT_2533,0,2,CMT_2533,Comment
CMT_2534,0,0,CMT_2534,Comment
CMT_2535,-2,0,CMT_2535,Comment
CMT_2536,-1,0,CMT_2536,Comment
CMT_2537,-2,0,CMT_2537,Comment
CMT_2538,0,2,CMT_2538,Comment
CMT_2539,-2,0,CMT_2539,Comment
CMT_2540,0,0,CMT_2540,Comment
CMT_2541,0,0,CMT_2541,Comment
CMT_2542,1,79,CMT_2542,Comment
CMT_2543,-2,0,CMT_2543,Comment
CMT_2544,-2,0,CMT_2544,Comment
CMT_2545,-2,0,CMT_2545,Comment
CMT_2546,1,0,CMT_2546,Comment
CMT_2547,-2,0,CMT_2547,Comment
CMT_2548,1,0,CMT_2548,Comment
CMT_2549,-2,0,CMT_2549,Comment
CMT_2550,1,0,CMT_2550,Comment
CMT_2551,1,2,CMT_2551,Comment
CMT_2552,1,0,CMT_2552,Comment
CMT_2553,1,0,CMT_2553,Comment
CMT_2554,-2,0,CMT_2554,Comment
CMT_2555,-2,1,CMT_2555,Comment
CMT_2556,1,1,CMT_2556,Comment
CMT_2557,-2,0,CMT_2557,Comment
CMT_2558,-2,0,CMT_2558,Comment
CMT_2559,-3,0,CMT_2559,Comment
CMT_2560,-2,4,CMT_2560,Comment
CMT_2561,0,0,CMT_2561,Comment
CMT_2562,-2,0,CMT_2562,Comment
CMT_2563,-2,0,CMT_2563,Comment
CMT_2564,-2,1,CMT_2564,Comment
CMT_2565,-1,0,CMT_2565,Comment
CMT_2566,-3,0,CMT_2566,Comment
CMT_2567,0,2,CMT_2567,Comment
CMT_2568,-2,0,CMT_2568,Comment
CMT_2569,0,0,CMT_2569,Comment
CMT_2570,1,0,CMT_2570,Comment
CMT_2571,-2,0,CMT_2571,Comment
CMT_2572,-2,0,CMT_2572,Comment
CMT_2573,0,0,CMT_2573,Comment
CMT_2574,-2,0,CMT_2574,Comment
CMT_2575,-1,0,CMT_2575,Comment
CMT_2576,0,2,CMT_2576,Comment
CMT_2577,-1,1,CMT_2577,Comment
CMT_2578,-1,0,CMT_2578,Comment
CMT_2579,-2,0,CMT_2579,Comment
CMT_2580,-2,0,CMT_2580,Comment
CMT_2581,0,0,CMT_2581,Comment
CMT_2582,-2,1,CMT_2582,Comment
CMT_2583,-2,1,CMT_2583,Comment
CMT_2584,-2,0,CMT_2584,Comment
CMT_2585,-2,0,CMT_2585,Comment
CMT_2586,0,0,CMT_2586,Comment
CMT_2587,1,1,CMT_2587,Comment
CMT_2588,-2,0,CMT_2588,Comment
CMT_2589,-2,0,CMT_2589,Comment
CMT_2590,-2,0,CMT_2590,Comment
CMT_2591,1,0,CMT_2591,Comment
CMT_2592,1,0,CMT_2592,Comment
CMT_2593,-2,0,CMT_2593,Comment
CMT_2594,-2,0,CMT_2594,Comment
CMT_2595,-2,1,CMT_2595,Comment
CMT_2596,0,0,CMT_2596,Comment
CMT_2597,-2,0,CMT_2597,Comment
CMT_2598,-2,0,CMT_2598,Comment
CMT_2599,-1,0,CMT_2599,Comment
CMT_2600,1,0,CMT_2600,Comment
CMT_2601,0,0,CMT_2601,Comment
CMT_2602,-2,0,CMT_2602,Comment
CMT_2603,-1,0,CMT_2603,Comment
CMT_2604,-2,0,CMT_2604,Comment
CMT_2605,-2,0,CMT_2605,Comment
CMT_2606,-2,0,CMT_2606,Comment
CMT_2607,1,0,CMT_2607,Comment
CMT_2608,-2,0,CMT_2608,Comment
CMT_2609,-3,0,CMT_2609,Comment
CMT_2610,-2,3,CMT_2610,Comment
CMT_2611,0,0,CMT_2611,Comment
CMT_2612,0,1,CMT_2612,Comment
CMT_2613,1,0,CMT_2613,Comment
CMT_2614,0,0,CMT_2614,Comment
CMT_2615,0,0,CMT_2615,Comment
CMT_2616,-2,0,CMT_2616,Comment
CMT_2617,-2,1,CMT_2617,Comment
CMT_2618,0,0,CMT_2618,Comment
CMT_2619,0,0,CMT_2619,Comment
CMT_2620,1,1,CMT_2620,Comment
CMT_2621,-2,1,CMT_2621,Comment
CMT_2622,-2,2,CMT_2622,Comment
CMT_2623,-2,0,CMT_2623,Comment
CMT_2624,1,0,CMT_2624,Comment
CMT_2625,-2,0,CMT_2625,Comment
CMT_2626,0,0,CMT_2626,Comment
CMT_2627,1,3,CMT_2627,Comment
CMT_2628,-2,0,CMT_2628,Comment
CMT_2629,-2,2,CMT_2629,Comment
CMT_2630,-2,0,CMT_2630,Comment
CMT_2631,-2,0,CMT_2631,Comment
CMT_2632,-2,1,CMT_2632,Comment
CMT_2633,1,0,CMT_2633,Comment
CMT_2634,-2,0,CMT_2634,Comment
CMT_2635,-2,0,CMT_2635,Comment
CMT_2636,0,0,CMT_2636,Comment
CMT_2637,-2,0,CMT_2637,Comment
CMT_2638,0,0,CMT_2638,Comment
CMT_2639,0,0,CMT_2639,Comment
CMT_2640,0,2,CMT_2640,Comment
CMT_2641,-2,3,CMT_2641,Comment
CMT_2642,-1,0,CMT_2642,Comment
CMT_2643,-2,5,CMT_2643,Comment
CMT_2644,-2,0,CMT_2644,Comment
CMT_2645,-2,3,CMT_2645,Comment
CMT_2646,-2,0,CMT_2646,Comment
CMT_2647,-2,0,CMT_2647,Comment
CMT_2648,-2,4,CMT_2648,Comment
CMT_2649,1,1,CMT_2649,Comment
CMT_2650,-2,0,CMT_2650,Comment
CMT_2651,1,1,CMT_2651,Comment
CMT_2652,-2,0,CMT_2652,Comment
CMT_2653,-2,6,CMT_2653,Comment
CMT_2654,-2,2,CMT_2654,Comment
CMT_2655,1,2,CMT_2655,Comment
CMT_2656,-2,1,CMT_2656,Comment
CMT_2657,0,1,CMT_2657,Comment
CMT_2658,0,1,CMT_2658,Comment
CMT_2659,-2,1,CMT_2659,Comment
CMT_2660,-2,0,CMT_2660,Comment
CMT_2661,-2,47,CMT_2661,Comment
CMT_2662,-2,2,CMT_2662,Comment
CMT_2663,1,1,CMT_2663,Comment
CMT_2664,-2,7,CMT_2664,Comment
CMT_2665,0,1,CMT_2665,Comment
CMT_2666,0,3,CMT_2666,Comment
CMT_2667,1,13,CMT_2667,Comment
CMT_2668,-3,0,CMT_2668,Comment
CMT_2669,-2,0,CMT_2669,Comment
CMT_2670,-2,3,CMT_2670,Comment
CMT_2671,-2,1,CMT_2671,Comment
CMT_2672,1,0,CMT_2672,Comment
CMT_2673,-2,0,CMT_2673,Comment
CMT_2674,-3,1,CMT_2674,Comment
CMT_2675,-1,2,CMT_2675,Comment
CMT_2676,-2,3,CMT_2676,Comment
CMT_2677,1,0,CMT_2677,Comment
CMT_2678,-3,0,CMT_2678,Comment
CMT_2679,1,0,CMT_2679,Comment
CMT_2680,-2,2,CMT_2680,Comment
CMT_2681,1,0,CMT_2681,Comment
CMT_2682,0,0,CMT_2682,Comment
CMT_2683,-3,0,CMT_2683,Comment
CMT_2684,0,0,CMT_2684,Comment
CMT_2685,0,5,CMT_2685,Comment
CMT_2686,-1,3,CMT_2686,Comment
CMT_2687,-2,0,CMT_2687,Comment
CMT_2688,-2,0,CMT_2688,Comment
CMT_2689,-2,0,CMT_2689,Comment
CMT_2690,-2,1,CMT_2690,Comment
CMT_2691,0,0,CMT_2691,Comment
CMT_2692,0,1,CMT_2692,Comment
CMT_2693,0,1,CMT_2693,Comment
CMT_2694,-2,8,CMT_2694,Comment
CMT_2695,-1,1,CMT_2695,Comment
CMT_2696,-2,2,CMT_2696,Comment
CMT_2697,-2,1,CMT_2697,Comment
CMT_2698,-3,0,CMT_2698,Comment
CMT_2699,-1,1,CMT_2699,Comment
CMT_2700,-2,0,CMT_2700,Comment
CMT_2701,-2,0,CMT_2701,Comment
CMT_2702,1,14,CMT_2702,Comment
CMT_2703,-2,0,CMT_2703,Comment
CMT_2704,1,2,CMT_2704,Comment
CMT_2705,0,0,CMT_2705,Comment
CMT_2706,-2,126,CMT_2706,Comment
CMT_2707,-2,0,CMT_2707,Comment
CMT_2708,-2,0,CMT_2708,Comment
CMT_2709,0,1,CMT_2709,Comment
CMT_2710,0,0,CMT_2710,Comment
CMT_2711,0,0,CMT_2711,Comment
CMT_2712,-1,0,CMT_2712,Comment
CMT_2713,-2,3,CMT_2713,Comment
CMT_2714,-2,1,CMT_2714,Comment
CMT_2715,-2,1,CMT_2715,Comment
CMT_2716,-2,2,CMT_2716,Comment
CMT_2717,-1,0,CMT_2717,Comment
CMT_2718,-1,1,CMT_2718,Comment
CMT_2719,-2,0,CMT_2719,Comment
CMT_2720,-2,1,CMT_2720,Comment
CMT_2721,-2,0,CMT_2721,Comment
CMT_2722,-2,3,CMT_2722,Comment
CMT_2723,-1,1,CMT_2723,Comment
CMT_2724,-2,0,CMT_2724,Comment
CMT_2725,-1,0,CMT_2725,Comment
CMT_2726,-1,0,CMT_2726,Comment
CMT_2727,-2,0,CMT_2727,Comment
CMT_2728,-2,1,CMT_2728,Comment
CMT_2729,-2,2,CMT_2729,Comment
CMT_2730,-2,2,CMT_2730,Comment
CMT_2731,-2,0,CMT_2731,Comment
CMT_2732,-2,5,CMT_2732,Comment
CMT_2733,-2,0,CMT_2733,Comment
CMT_2734,-2,1,CMT_2734,Comment
CMT_2735,1,6,CMT_2735,Comment
CMT_2736,-2,25,CMT_2736,Comment
CMT_2737,-2,1,CMT_2737,Comment
CMT_2738,-2,0,CMT_2738,Comment
CMT_2739,-2,2,CMT_2739,Comment
CMT_2740,-1,4,CMT_2740,Comment
CMT_2741,-2,6,CMT_2741,Comment
CMT_2742,-2,1,CMT_2742,Comment
CMT_2743,-2,11,CMT_2743,Comment
CMT_2744,0,15,CMT_2744,Comment
CMT_2745,-2,1,CMT_2745,Comment
CMT_2746,1,7,CMT_2746,Comment
CMT_2747,1,32,CMT_2747,Comment
CMT_2748,1,316,CMT_2748,Comment
CMT_2749,0,1,CMT_2749,Comment
CMT_2750,-1,0,CMT_2750,Comment
CMT_2751,-2,0,CMT_2751,Comment
CMT_2752,-2,0,CMT_2752,Comment
CMT_2753,-2,0,CMT_2753,Comment
CMT_2754,-1,0,CMT_2754,Comment
CMT_2755,-2,0,CMT_2755,Comment
CMT_2756,-1,0,CMT_2756,Comment
CMT_2757,-2,8,CMT_2757,Comment
CMT_2758,-2,0,CMT_2758,Comment
CMT_2759,-2,37,CMT_2759,Comment
CMT_2760,-2,0,CMT_2760,Comment
CMT_2761,-2,0,CMT_2761,Comment
CMT_2762,1,3,CMT_2762,Comment
CMT_2763,-2,3,CMT_2763,Comment
CMT_2764,-2,0,CMT_2764,Comment
CMT_2765,-2,39,CMT_2765,Comment
CMT_2766,-2,0,CMT_2766,Comment
CMT_2767,0,1,CMT_2767,Comment
CMT_2768,-2,2,CMT_2768,Comment
CMT_2769,-2,0,CMT_2769,Comment
CMT_2770,-1,0,CMT_2770,Comment
CMT_2771,-3,0,CMT_2771,Comment
CMT_2772,-2,0,CMT_2772,Comment
CMT_2773,-1,1,CMT_2773,Comment
CMT_2774,-3,1,CMT_2774,Comment
CMT_2775,0,10,CMT_2775,Comment
CMT_2776,-2,0,CMT_2776,Comment
CMT_2777,-2,0,CMT_2777,Comment
CMT_2778,1,33,CMT_2778,Comment
CMT_2779,-2,4,CMT_2779,Comment
CMT_2780,-2,0,CMT_2780,Comment
CMT_2781,-2,1,CMT_2781,Comment
CMT_2782,-2,0,CMT_2782,Comment
CMT_2783,-2,0,CMT_2783,Comment
CMT_2784,-2,5,CMT_2784,Comment
CMT_2785,1,0,CMT_2785,Comment
CMT_2786,-2,0,CMT_2786,Comment
CMT_2787,-2,1,CMT_2787,Comment
CMT_2788,-2,0,CMT_2788,Comment
CMT_2789,1,4,CMT_2789,Comment
CMT_2790,-2,0,CMT_2790,Comment
CMT_2791,0,1,CMT_2791,Comment
CMT_2792,-2,0,CMT_2792,Comment
CMT_2793,-2,1,CMT_2793,Comment
CMT_2794,-2,20,CMT_2794,Comment
CMT_2795,-2,1,CMT_2795,Comment
CMT_2796,-2,2,CMT_2796,Comment
CMT_2797,-1,3,CMT_2797,Comment
CMT_2798,-2,0,CMT_2798,Comment
CMT_2799,0,103,CMT_2799,Comment
CMT_2800,-2,19,CMT_2800,Comment
CMT_2801,-2,2,CMT_2801,Comment
CMT_2802,-2,2,CMT_2802,Comment
CMT_2803,-2,0,CMT_2803,Comment
CMT_2804,-2,0,CMT_2804,Comment
CMT_2805,-2,0,CMT_2805,Comment
CMT_2806,1,4,CMT_2806,Comment
CMT_2807,-2,6,CMT_2807,Comment
CMT_2808,-1,1,CMT_2808,Comment
CMT_2809,-2,2,CMT_2809,Comment
CMT_2810,-1,1,CMT_2810,Comment
CMT_2811,-2,21,CMT_2811,Comment
CMT_2812,-1,1,CMT_2812,Comment
CMT_2813,-2,0,CMT_2813,Comment
CMT_2814,-2,0,CMT_2814,Comment
CMT_2815,0,0,CMT_2815,Comment
CMT_2816,1,0,CMT_2816,Comment
CMT_2817,-3,0,CMT_2817,Comment
CMT_2818,-1,0,CMT_2818,Comment
CMT_2819,-2,2,CMT_2819,Comment
CMT_2820,-2,0,CMT_2820,Comment
CMT_2821,-2,0,CMT_2821,Comment
CMT_2822,0,0,CMT_2822,Comment
CMT_2823,1,0,CMT_2823,Comment
CMT_2824,-2,0,CMT_2824,Comment
CMT_2825,-2,2,CMT_2825,Comment
CMT_2826,-2,0,CMT_2826,Comment
CMT_2827,-2,0,CMT_2827,Comment
CMT_2828,-2,1,CMT_2828,Comment
CMT_2829,-1,2,CMT_2829,Comment
CMT_2830,-2,0,CMT_2830,Comment
CMT_2831,1,1,CMT_2831,Comment
CMT_2832,-2,4,CMT_2832,Comment
CMT_2833,-2,0,CMT_2833,Comment
CMT_2834,1,0,CMT_2834,Comment
CMT_2835,-2,0,CMT_2835,Comment
CMT_2836,-2,0,CMT_2836,Comment
CMT_2837,1,2,CMT_2837,Comment
CMT_2838,0,0,CMT_2838,Comment
CMT_2839,-1,0,CMT_2839,Comment
CMT_2840,-2,0,CMT_2840,Comment
CMT_2841,-2,6,CMT_2841,Comment
CMT_2842,-2,0,CMT_2842,Comment
CMT_2843,0,0,CMT_2843,Comment
CMT_2844,-2,0,CMT_2844,Comment
CMT_2845,-1,17,CMT_2845,Comment
CMT_2846,1,1,CMT_2846,Comment
CMT_2847,-2,2,CMT_2847,Comment
CMT_2848,1,1,CMT_2848,Comment
CMT_2849,-2,0,CMT_2849,Comment
CMT_2850,1,2,CMT_2850,Comment
CMT_2851,0,1,CMT_2851,Comment
CMT_2852,-1,4,CMT_2852,Comment
CMT_2853,1,94,CMT_2853,Comment
CMT_2854,1,2,CMT_2854,Comment
CMT_2855,-2,16,CMT_2855,Comment
CMT_2856,-2,1,CMT_2856,Comment
CMT_2857,-2,29,CMT_2857,Comment
CMT_2858,-2,0,CMT_2858,Comment
CMT_2859,-2,45,CMT_2859,Comment
CMT_2860,-1,2,CMT_2860,Comment
CMT_2861,-3,0,CMT_2861,Comment
CMT_2862,-2,21,CMT_2862,Comment
CMT_2863,1,6,CMT_2863,Comment
CMT_2864,-2,59,CMT_2864,Comment
CMT_2865,-2,8,CMT_2865,Comment
CMT_2866,1,9,CMT_2866,Comment
CMT_2867,-2,35,CMT_2867,Comment
CMT_2868,-2,0,CMT_2868,Comment
CMT_2869,-2,0,CMT_2869,Comment
CMT_2870,0,0,CMT_2870,Comment
CMT_2871,-2,5,CMT_2871,Comment
CMT_2872,-2,0,CMT_2872,Comment
CMT_2873,1,1,CMT_2873,Comment
CMT_2874,1,5,CMT_2874,Comment
CMT_2875,-2,3,CMT_2875,Comment
CMT_2876,1,8,CMT_2876,Comment
CMT_2877,-2,94,CMT_2877,Comment
CMT_2878,0,0,CMT_2878,Comment
CMT_2879,-2,0,CMT_2879,Comment
CMT_2880,-1,3,CMT_2880,Comment
CMT_2881,0,3,CMT_2881,Comment
CMT_2882,-2,116,CMT_2882,Comment
CMT_2883,-2,207,CMT_2883,Comment
CMT_2884,-1,471,CMT_2884,Comment
CMT_2885,-2,4,CMT_2885,Comment
CMT_2886,-2,4,CMT_2886,Comment
CMT_2887,-2,1,CMT_2887,Comment
CMT_2888,1,0,CMT_2888,Comment
CMT_2889,-2,1,CMT_2889,Comment
CMT_2890,-1,2,CMT_2890,Comment
CMT_2891,-2,17,CMT_2891,Comment
CMT_2892,-2,0,CMT_2892,Comment
CMT_2893,-2,0,CMT_2893,Comment
CMT_2894,-2,0,CMT_2894,Comment
CMT_2895,-2,1,CMT_2895,Comment
CMT_2896,-2,0,CMT_2896,Comment
CMT_2897,-2,0,CMT_2897,Comment
CMT_2898,-2,19,CMT_2898,Comment
CMT_2899,-1,3,CMT_2899,Comment
CMT_2900,0,0,CMT_2900,Comment
CMT_2901,-2,0,CMT_2901,Comment
CMT_2902,-2,0,CMT_2902,Comment
CMT_2903,-2,0,CMT_2903,Comment
CMT_2904,-1,1,CMT_2904,Comment
CMT_2905,-2,0,CMT_2905,Comment
CMT_2906,-2,0,CMT_2906,Comment
CMT_2907,-2,0,CMT_2907,Comment
CMT_2908,-1,0,CMT_2908,Comment
CMT_2909,-1,1,CMT_2909,Comment
CMT_2910,-2,5,CMT_2910,Comment
CMT_2911,-2,0,CMT_2911,Comment
CMT_2912,-2,0,CMT_2912,Comment
CMT_2913,-2,0,CMT_2913,Comment
CMT_2914,-2,130,CMT_2914,Comment
CMT_2915,-1,2,CMT_2915,Comment
CMT_2916,-2,2,CMT_2916,Comment
CMT_2917,-2,0,CMT_2917,Comment
CMT_2918,-2,0,CMT_2918,Comment
CMT_2919,1,2,CMT_2919,Comment
CMT_2920,-1,1,CMT_2920,Comment
CMT_2921,-2,0,CMT_2921,Comment
CMT_2922,-1,0,CMT_2922,Comment
CMT_2923,-2,4,CMT_2923,Comment
CMT_2924,-2,0,CMT_2924,Comment
CMT_2925,-1,4,CMT_2925,Comment
CMT_2926,-2,0,CMT_2926,Comment
CMT_2927,-1,0,CMT_2927,Comment
CMT_2928,-2,2,CMT_2928,Comment
CMT_2929,0,1,CMT_2929,Comment
CMT_2930,-2,0,CMT_2930,Comment
CMT_2931,1,3,CMT_2931,Comment
CMT_2932,0,2,CMT_2932,Comment
CMT_2933,-2,0,CMT_2933,Comment
CMT_2934,-2,0,CMT_2934,Comment
CMT_2935,1,0,CMT_2935,Comment
CMT_2936,-2,0,CMT_2936,Comment
CMT_2937,-2,0,CMT_2937,Comment
CMT_2938,-1,0,CMT_2938,Comment
CMT_2939,-2,0,CMT_2939,Comment
CMT_2940,-2,2,CMT_2940,Comment
CMT_2941,-2,7,CMT_2941,Comment
CMT_2942,-2,1,CMT_2942,Comment
CMT_2943,-2,0,CMT_2943,Comment
CMT_2944,-1,9,CMT_2944,Comment
CMT_2945,-1,0,CMT_2945,Comment
CMT_2946,-2,9,CMT_2946,Comment
CMT_2947,-2,0,CMT_2947,Comment
CMT_2948,-2,1,CMT_2948,Comment
CMT_2949,-1,18,CMT_2949,Comment
CMT_2950,-1,0,CMT_2950,Comment
CMT_2951,-2,0,CMT_2951,Comment
CMT_2952,-2,3,CMT_2952,Comment
CMT_2953,0,0,CMT_2953,Comment
CMT_2954,-2,8,CMT_2954,Comment
CMT_2955,-2,2,CMT_2955,Comment
CMT_2956,-1,0,CMT_2956,Comment
CMT_2957,-2,0,CMT_2957,Comment
CMT_2958,-1,54,CMT_2958,Comment
CMT_2959,-2,2,CMT_2959,Comment
CMT_2960,-1,2,CMT_2960,Comment
CMT_2961,-2,20,CMT_2961,Comment
CMT_2962,-2,0,CMT_2962,Comment
CMT_2963,-2,0,CMT_2963,Comment
CMT_2964,1,0,CMT_2964,Comment
CMT_2965,1,0,CMT_2965,Comment
CMT_2966,0,0,CMT_2966,Comment
CMT_2967,-2,29,CMT_2967,Comment
CMT_2968,-2,4,CMT_2968,Comment
CMT_2969,1,39,CMT_2969,Comment
CMT_2970,1,3,CMT_2970,Comment
CMT_2971,-2,0,CMT_2971,Comment
CMT_2972,-2,0,CMT_2972,Comment
CMT_2973,-2,0,CMT_2973,Comment
CMT_2974,0,28,CMT_2974,Comment
CMT_2975,1,0,CMT_2975,Comment
CMT_2976,-2,10,CMT_2976,Comment
CMT_2977,1,2,CMT_2977,Comment
CMT_2978,-2,4,CMT_2978,Comment
CMT_2979,-2,5,CMT_2979,Comment
CMT_2980,-2,10,CMT_2980,Comment
CMT_2981,-2,0,CMT_2981,Comment
CMT_2982,-2,16,CMT_2982,Comment
CMT_2983,-2,7,CMT_2983,Comment
CMT_2984,-2,0,CMT_2984,Comment
CMT_2985,-2,0,CMT_2985,Comment
CMT_2986,1,0,CMT_2986,Comment
CMT_2987,0,0,CMT_2987,Comment
CMT_2988,0,5,CMT_2988,Comment
CMT_2989,-1,0,CMT_2989,Comment
CMT_2989,-1,0,CMT_2989,Comment
CMT_2990,-1,0,CMT_2990,Comment
CMT_2990,-1,0,CMT_2990,Comment
CMT_2991,-2,0,CMT_2991,Comment
CMT_2992,1,2,CMT_2992,Comment
CMT_2993,-3,1,CMT_2993,Comment
CMT_2994,1,0,CMT_2994,Comment
CMT_2995,1,0,CMT_2995,Comment
CMT_2996,1,68,CMT_2996,Comment
CMT_2997,1,0,CMT_2997,Comment
CMT_2998,1,2,CMT_2998,Comment
CMT_2999,-2,38,CMT_2999,Comment
CMT_3000,1,34,CMT_3000,Comment
CMT_3001,-2,255,CMT_3001,Comment
CMT_3002,-2,4,CMT_3002,Comment
CMT_3003,-2,125,CMT_3003,Comment
CMT_3004,0,30,CMT_3004,Comment
CMT_3005,-2,0,CMT_3005,Comment
CMT_3006,-2,2,CMT_3006,Comment
CMT_3007,-2,1,CMT_3007,Comment
CMT_3008,-2,1,CMT_3008,Comment
CMT_3009,-2,2,CMT_3009,Comment
CMT_3010,-2,4,CMT_3010,Comment
CMT_3011,-1,1,CMT_3011,Comment
CMT_3012,-2,0,CMT_3012,Comment
CMT_3013,-2,1,CMT_3013,Comment
CMT_3014,1,0,CMT_3014,Comment
CMT_3015,-2,0,CMT_3015,Comment
CMT_3016,-1,0,CMT_3016,Comment
CMT_3017,-2,91,CMT_3017,Comment
CMT_3018,1,1,CMT_3018,Comment
CMT_3019,-2,0,CMT_3019,Comment
CMT_3020,-2,0,CMT_3020,Comment
CMT_3021,0,0,CMT_3021,Comment
CMT_3022,1,1,CMT_3022,Comment
CMT_3023,-2,2,CMT_3023,Comment
CMT_3024,0,0,CMT_3024,Comment
CMT_3025,-2,0,CMT_3025,Comment
CMT_3026,1,1,CMT_3026,Comment
CMT_3027,0,2,CMT_3027,Comment
CMT_3028,-1,0,CMT_3028,Comment
CMT_3029,1,0,CMT_3029,Comment
CMT_3030,0,0,CMT_3030,Comment
CMT_3031,-1,0,CMT_3031,Comment
CMT_3032,-2,0,CMT_3032,Comment
CMT_3033,0,1,CMT_3033,Comment
CMT_3034,1,0,CMT_3034,Comment
CMT_3035,-1,4,CMT_3035,Comment
CMT_3036,1,0,CMT_3036,Comment
CMT_3037,-2,0,CMT_3037,Comment
CMT_3038,-1,0,CMT_3038,Comment
CMT_3039,-2,0,CMT_3039,Comment
CMT_3040,-2,0,CMT_3040,Comment
CMT_3041,-2,8,CMT_3041,Comment
CMT_3042,-2,1,CMT_3042,Comment
CMT_3043,1,73,CMT_3043,Comment
CMT_3044,0,2,CMT_3044,Comment
CMT_3045,-1,0,CMT_3045,Comment
CMT_3046,1,2,CMT_3046,Comment
CMT_3047,-2,0,CMT_3047,Comment
CMT_3048,1,0,CMT_3048,Comment
CMT_3049,-2,0,CMT_3049,Comment
CMT_3050,-2,5,CMT_3050,Comment
CMT_3051,-2,1,CMT_3051,Comment
CMT_3052,-2,0,CMT_3052,Comment
CMT_3053,-3,3,CMT_3053,Comment
CMT_3054,-2,0,CMT_3054,Comment
CMT_3055,-2,0,CMT_3055,Comment
CMT_3056,1,0,CMT_3056,Comment
CMT_3057,1,0,CMT_3057,Comment
CMT_3058,-1,0,CMT_3058,Comment
CMT_3059,-2,0,CMT_3059,Comment
CMT_3060,-2,1,CMT_3060,Comment
CMT_3061,-2,0,CMT_3061,Comment
CMT_3062,-2,0,CMT_3062,Comment
CMT_3063,1,1,CMT_3063,Comment
CMT_3064,0,0,CMT_3064,Comment
CMT_3065,-2,2,CMT_3065,Comment
CMT_3066,-2,0,CMT_3066,Comment
CMT_3067,-2,0,CMT_3067,Comment
CMT_3068,-3,0,CMT_3068,Comment
CMT_3069,-2,3,CMT_3069,Comment
CMT_3070,-2,1,CMT_3070,Comment
CMT_3071,-2,2,CMT_3071,Comment
CMT_3072,-2,3,CMT_3072,Comment
CMT_3073,-2,2,CMT_3073,Comment
CMT_3074,-2,2,CMT_3074,Comment
CMT_3075,-1,0,CMT_3075,Comment
CMT_3076,-2,2,CMT_3076,Comment
CMT_3077,-2,0,CMT_3077,Comment
CMT_3078,-2,1,CMT_3078,Comment
CMT_3079,-2,0,CMT_3079,Comment
CMT_3080,1,0,CMT_3080,Comment
CMT_3081,-2,1,CMT_3081,Comment
CMT_3082,0,34,CMT_3082,Comment
CMT_3083,-2,0,CMT_3083,Comment
CMT_3084,-2,0,CMT_3084,Comment
CMT_3085,-2,0,CMT_3085,Comment
CMT_3086,-2,127,CMT_3086,Comment
CMT_3087,0,13,CMT_3087,Comment
CMT_3088,-2,1,CMT_3088,Comment
CMT_3089,1,0,CMT_3089,Comment
CMT_3090,-2,0,CMT_3090,Comment
CMT_3091,-2,0,CMT_3091,Comment
CMT_3092,1,0,CMT_3092,Comment
CMT_3093,-2,0,CMT_3093,Comment
CMT_3094,-2,1,CMT_3094,Comment
CMT_3095,-2,1,CMT_3095,Comment
CMT_3096,1,2,CMT_3096,Comment
CMT_3097,-2,9,CMT_3097,Comment
CMT_3098,0,0,CMT_3098,Comment
CMT_3099,-1,1,CMT_3099,Comment
CMT_3100,-3,3,CMT_3100,Comment
CMT_3101,-2,9,CMT_3101,Comment
CMT_3102,-1,3,CMT_3102,Comment
CMT_3103,-1,0,CMT_3103,Comment
CMT_3104,-2,5,CMT_3104,Comment
CMT_3105,-2,0,CMT_3105,Comment
CMT_3106,-2,4,CMT_3106,Comment
CMT_3107,1,0,CMT_3107,Comment
CMT_3108,1,4,CMT_3108,Comment
CMT_3109,1,10,CMT_3109,Comment
CMT_3110,-2,0,CMT_3110,Comment
CMT_3111,-2,0,CMT_3111,Comment
CMT_3112,0,2,CMT_3112,Comment
CMT_3113,-2,0,CMT_3113,Comment
CMT_3114,-2,52,CMT_3114,Comment
CMT_3115,-2,7,CMT_3115,Comment
CMT_3116,1,107,CMT_3116,Comment
CMT_3117,0,69,CMT_3117,Comment
CMT_3118,-2,34,CMT_3118,Comment
CMT_3119,-2,2,CMT_3119,Comment
CMT_3120,-2,2,CMT_3120,Comment
CMT_3121,-2,0,CMT_3121,Comment
CMT_3122,-1,4,CMT_3122,Comment
CMT_3123,-2,6,CMT_3123,Comment
CMT_3124,0,2,CMT_3124,Comment
CMT_3125,-2,1,CMT_3125,Comment
CMT_3126,-2,14,CMT_3126,Comment
CMT_3127,-2,8,CMT_3127,Comment
CMT_3128,-2,2,CMT_3128,Comment
CMT_3129,-2,2,CMT_3129,Comment
CMT_3130,1,3,CMT_3130,Comment
CMT_3131,-2,1,CMT_3131,Comment
CMT_3132,-2,0,CMT_3132,Comment
CMT_3133,1,0,CMT_3133,Comment
CMT_3134,-2,2,CMT_3134,Comment
